iter	TotalF1	Logloss
883	0.8087658559	0.3709385377
884	0.8087883543	0.3709221461
885	0.8087783553	0.3709103714
886	0.8087933537	0.370895304
887	0.8088058518	0.3708814177
888	0.8088258473	0.3708658493
889	0.808830846	0.3708515693
890	0.8088333452	0.3708380408
891	0.8088408429	0.3708213272
892	0.8088158996	0.3708081566
893	0.8088633347	0.3707921587
894	0.8088383869	0.3707798471
895	0.8088358884	0.370765424
896	0.8087984608	0.3707513587
897	0.8088434022	0.3707352892
898	0.8088483982	0.3707206513
899	0.8088284342	0.3707061566
900	0.8088559066	0.3706926282
901	0.8088658958	0.3706791355
902	0.8088234619	0.370663925
903	0.8088758886	0.3706486787
904	0.8088933651	0.3706348639
905	0.8088958617	0.3706201187
906	0.8089033512	0.3706048008
907	0.808910838	0.3705908787
908	0.8089283106	0.3705768492
909	0.8089632523	0.3705613881
910	0.8089732348	0.3705494344
911	0.8089707307	0.3705345102
912	0.8089757114	0.3705210534
913	0.8090056635	0.3705072028
914	0.8090406319	0.3704941755
915	0.8090456225	0.370479466
916	0.8090056304	0.3704661881
917	0.8090755639	0.3704510849
918	0.8090780432	0.3704382007
919	0.8091054838	0.370424887
920	0.8090755056	0.3704117523
921	0.8090879765	0.3703982239
922	0.8091004468	0.3703855902
923	0.8091154102	0.3703709523
924	0.8091503802	0.3703569586
925	0.809160356	0.3703438239
926	0.8091578019	0.3703277186
927	0.8091702419	0.3703141544
928	0.8091802417	0.3703001249
929	0.8092076654	0.370286668
930	0.8091976341	0.3702733186
931	0.8091901562	0.3702622596
932	0.8092001267	0.370249268
933	0.8092225752	0.3702361333
934	0.8092250677	0.3702217101
935	0.8091975377	0.370210007
936	0.8092474279	0.3701960133
937	0.8092448808	0.3701821627
938	0.8092598294	0.370168527
939	0.8092272872	0.3701544617
940	0.8092297781	0.370142508
941	0.8092447225	0.3701289796
942	0.8092447225	0.3701168827
943	0.809269628	0.3701024596
944	0.8092746738	0.3700893248
945	0.8093045602	0.3700766911
946	0.8093070506	0.3700625543
947	0.8093145216	0.3700475227
948	0.8093219214	0.3700348174
949	0.8093368604	0.3700226132
950	0.8093443296	0.3700096216
951	0.8093542881	0.3699973101
952	0.8093617568	0.3699854637
953	0.8093667357	0.3699737606
954	0.8094090531	0.3699601606
955	0.8094115421	0.3699484932
956	0.8094438973	0.3699365395
957	0.8094488746	0.3699248721
958	0.8094538519	0.3699132764
959	0.8094613176	0.369900249
960	0.8094961546	0.3698885458
961	0.809503619	0.3698769142
962	0.8094710853	0.3698650679
963	0.8094984497	0.3698527921
964	0.8095359624	0.3698405879
965	0.8095133744	0.3698285626
966	0.8094984497	0.3698173605
967	0.809510887	0.3698030805
968	0.8095307855	0.3697901963
969	0.8095382471	0.3697782426
970	0.8095481954	0.3697655016
971	0.8095506825	0.3697521879
972	0.8095854983	0.3697397331
973	0.8095929582	0.3697282805
974	0.8096153366	0.3697143942
975	0.8096603213	0.3697019037
976	0.809680213	0.3696890194
977	0.8096625734	0.3696791058
978	0.8096774885	0.3696659352
979	0.8096873492	0.3696550552
980	0.8097022615	0.36964235
981	0.8096895816	0.3696302889
982	0.8097144285	0.3696192299
983	0.8097343043	0.3696055584
984	0.809739273	0.3695947499
985	0.8097566626	0.3695837626
986	0.8097566626	0.3695719878
987	0.8097715671	0.3695600699
988	0.8097815029	0.369547472
989	0.8098038571	0.3695349815
990	0.8098339487	0.3695230994
991	0.8098187587	0.3695104299
992	0.8098361429	0.3695003373
993	0.8098510427	0.369488312
994	0.8098460762	0.3694784699
995	0.8098535259	0.3694669815
996	0.8098659415	0.3694574615
997	0.8098858053	0.3694453288
998	0.8098581365	0.3694333394
999	0.8098705483	0.3694217794
1000	0.8098755128	0.3694103983
1001	0.8098752478	0.3693983015
1002	0.8098802112	0.3693881372
1003	0.8098851745	0.3693765415
1004	0.8099174337	0.3693637646
1005	0.8099372834	0.3693514172
1006	0.8099521697	0.3693401435
1007	0.8099620934	0.3693295141
1008	0.8099720167	0.3693179541
1009	0.8099769782	0.3693092572
1010	0.8099744974	0.369298413
1011	0.8099893815	0.3692865667
1012	0.8099968232	0.3692761162
1013	0.8100017843	0.3692653793
1014	0.8100092256	0.3692550004
1015	0.8099939266	0.3692437983
1016	0.8100063255	0.369231594
1017	0.8100365087	0.3692226825
1018	0.810056349	0.369211194
1019	0.810083627	0.3692013161
1020	0.8100960251	0.3691909014
1021	0.8101133814	0.3691791267
1022	0.8101031449	0.3691681751
1023	0.8101031449	0.3691577961
1024	0.8100779048	0.3691472024
1025	0.8100853402	0.3691381119
1026	0.8100501212	0.3691268024
1027	0.8100798546	0.3691161372
1028	0.8100597659	0.3691058298
1029	0.8100872199	0.369096274
1030	0.8101172211	0.3690848214
1031	0.8101172211	0.3690766256
1032	0.8101345636	0.3690634193
1033	0.8101216937	0.3690517877
1034	0.8101417181	0.3690405856
1035	0.8101466719	0.3690300992
1036	0.8101316008	0.3690206866
1037	0.8101489372	0.3690107371
1038	0.8101316008	0.3690017182
1039	0.8101712251	0.368991554
1040	0.8101737014	0.3689800298
1041	0.8101836064	0.3689687561
1042	0.8101984632	0.3689578045
1043	0.8102207467	0.3689477476
1044	0.8102232225	0.3689380129
1045	0.8102405526	0.3689272403
1046	0.8102479794	0.3689155729
1047	0.8102677832	0.3689049434
1048	0.8102776845	0.3688947792
1049	0.8102950109	0.3688833266
1050	0.8103300492	0.3688723392
1051	0.8103223914	0.3688621034
1052	0.8103070742	0.3688515813
1053	0.8103219212	0.3688407371
1054	0.8102913554	0.3688293918
1055	0.8103160901	0.3688182971
1056	0.8103358761	0.3688080971
1057	0.8103482416	0.3687974676
1058	0.8103655522	0.3687857286
1059	0.8103754435	0.3687763876
1060	0.8103779162	0.3687670823
1061	0.810387807	0.3687566676
1062	0.8103952248	0.3687472549
1063	0.8103952248	0.3687385223
1064	0.8104224217	0.3687275349
1065	0.8104323107	0.3687184086
1066	0.8104397272	0.3687081728
1067	0.8104171322	0.3686982949
1068	0.8104369069	0.368687737
1069	0.8104294916	0.3686776086
1070	0.8104542086	0.368666156
1071	0.8104542086	0.3686575307
1072	0.8104640947	0.3686485475
1073	0.8104739805	0.368638276
1074	0.8104690376	0.3686290781
1075	0.8104888083	0.3686194865
1076	0.8104838658	0.3686092149
1077	0.8104888083	0.3685999812
1078	0.8104986931	0.3685902107
1079	0.8105308159	0.3685815496
1080	0.8105357576	0.3685708844
1081	0.8105382283	0.3685602191
1082	0.810575287	0.3685499117
1083	0.8105950494	0.3685403917
1084	0.8106123402	0.3685306928
1085	0.8106345695	0.3685200633
1086	0.8106296298	0.3685115454
1087	0.8106067321	0.368500737
1088	0.8106015041	0.3684911096
1089	0.8105860102	0.3684821264
1090	0.8106209624	0.3684736443
1091	0.8106153326	0.3684642675
1092	0.810627672	0.3684544612
1093	0.8106474138	0.3684454064
1094	0.810652349	0.3684367454
1095	0.8106720888	0.3684266527
1096	0.8106619129	0.368418278
1097	0.8106767155	0.3684068969
1098	0.8106890503	0.3683972338
1099	0.8106841165	0.3683875706
1100	0.8106736267	0.3683793748
1101	0.8106834922	0.3683707496
1102	0.8106982898	0.368361659
1103	0.8107030106	0.3683515664
1104	0.8107178058	0.3683435138
1105	0.8107252031	0.3683354611
1106	0.8107326002	0.3683252611
1107	0.8107523247	0.3683145601
1108	0.8107469603	0.3683056127
1109	0.8107518904	0.3682961285
1110	0.8107518904	0.3682884338
1111	0.8107543555	0.368280059
1112	0.8107617505	0.3682729727
1113	0.8107790046	0.3682641685
1114	0.8107913283	0.3682553285
1115	0.8107962576	0.3682454148
1116	0.8108085804	0.3682346064
1117	0.8108061159	0.3682256948
1118	0.8108184382	0.3682170695
1119	0.810823367	0.3682076569
1120	0.8108258314	0.3681989243
1121	0.8108455453	0.3681876864
1122	0.8108554017	0.3681787032
1123	0.8108554017	0.3681699706
1124	0.8108677216	0.3681603432
1125	0.8108800409	0.3681516106
1126	0.8109022142	0.3681428779
1127	0.8109145319	0.3681335727
1128	0.8109194588	0.3681251979
1129	0.810926849	0.3681144611
1130	0.8109588705	0.3681042969
1131	0.8109761112	0.3680947769
1132	0.8109810369	0.3680856505
1133	0.8109884252	0.3680759874
1134	0.8109982761	0.3680667895
1135	0.8110155141	0.3680577705
1136	0.8110174945	0.3680491095
1137	0.8110224186	0.3680409495
1138	0.8110371902	0.3680334695
1139	0.8110371902	0.3680251663
1140	0.8110470375	0.368017901
1141	0.8110568844	0.3680087389
1142	0.8110392854	0.36799972
1143	0.8110540542	0.3679909158
1144	0.8110565155	0.3679821473
1145	0.8110614382	0.3679745242
1146	0.8110786669	0.3679649326
1147	0.8110909724	0.3679559852
1148	0.8111229638	0.3679469663
1149	0.811104855	0.367938341
1150	0.811104855	0.3679306105
1151	0.8111319156	0.3679214484
1152	0.8111319156	0.3679127157
1153	0.8111343755	0.3679034105
1154	0.8111515941	0.367894821
1155	0.811166352	0.3678861599
1156	0.8111712712	0.3678773915
1157	0.8111786497	0.3678684799
1158	0.8112007838	0.3678589957
1159	0.8112057023	0.3678515157
1160	0.8112229161	0.3678430694
1161	0.811232752	0.3678344441
1162	0.8112450464	0.3678257473
1163	0.8112622575	0.3678181241
1164	0.8112597989	0.3678081389
1165	0.8112622575	0.3677992989
1166	0.8112696334	0.3677911389
1167	0.8112696334	0.3677815473
1168	0.8112893012	0.3677738525
1169	0.8113015928	0.3677658357
1170	0.811340922	0.3677565304
1171	0.8113507534	0.3677466525
1172	0.8113851601	0.3677378841
1173	0.811397447	0.3677305115
1174	0.8114072762	0.3677204546
1175	0.8114121906	0.3677110778
1176	0.8114220192	0.3677022736
1177	0.8114318474	0.3676936125
1178	0.8114416752	0.3676848799
1179	0.8114613297	0.3676774357
1180	0.8114711563	0.367668882
1181	0.8114736129	0.3676595767
1182	0.8114834391	0.3676501283
1183	0.8114858956	0.3676432209
1184	0.8115030904	0.3676348104
1185	0.8115030904	0.3676276525
1186	0.8115129154	0.3676198862
1187	0.8115276522	0.3676105451
1188	0.8115399323	0.367601562
1189	0.8115571234	0.367594082
1190	0.8115743133	0.3675843472
1191	0.8115767689	0.3675750777
1192	0.811586591	0.367566882
1193	0.811625876	0.3675592588
1194	0.8116307861	0.3675523514
1195	0.8116430612	0.3675442272
1196	0.8116676095	0.3675354588
1197	0.8116798827	0.3675271556
1198	0.8116823373	0.3675192462
1199	0.8116946099	0.3675110862
1200	0.8116897009	0.3675025683
1201	0.8117044275	0.3674951956
1202	0.8116970643	0.3674886104
1203	0.8117142447	0.367479663
1204	0.8117314239	0.3674712882
1205	0.8117412401	0.367462484
1206	0.8117559636	0.3674532146
1207	0.8117584175	0.3674467367
1208	0.81177314	0.367438684
1209	0.8117780474	0.367431204
1210	0.81177314	0.3674241177
1211	0.8117952223	0.3674153135
1212	0.8118074893	0.3674071177
1213	0.8118148493	0.367398063
1214	0.8118295685	0.3673906187
1215	0.8118418339	0.3673826019
1216	0.8118467399	0.3673741556
1217	0.8118688157	0.3673665682
1218	0.8118761739	0.3673597682
1219	0.8119006996	0.3673521093
1220	0.8119178662	0.3673452019
1221	0.8119374837	0.3673358966
1222	0.8119595515	0.3673280587
1223	0.8119620034	0.3673196124
1224	0.8119861939	0.3673114166
1225	0.8119959993	0.3673030777
1226	0.8119955061	0.3672958124
1227	0.8120278645	0.3672884756
1228	0.8120126626	0.3672804587
1229	0.8120077609	0.3672712966
1230	0.8120249166	0.367264425
1231	0.8120396206	0.3672566587
1232	0.8120396206	0.3672488566
1233	0.8120445217	0.3672424145
1234	0.8120518732	0.367234004
1235	0.8120543237	0.3672267387
1236	0.8120739266	0.3672165745
1237	0.8120935279	0.367206804
1238	0.8121155776	0.3671994671
1239	0.812122927	0.3671906987
1240	0.8121302763	0.3671836482
1241	0.8121253768	0.3671756671
1242	0.8121449741	0.3671688313
1243	0.8121572217	0.3671622818
1244	0.8121670193	0.3671546587
1245	0.8121768166	0.3671469639
1246	0.8121841643	0.3671382671
1247	0.8121915118	0.3671308945
1248	0.8122135529	0.3671223766
1249	0.8122562293	0.3671140734
1250	0.8122562293	0.3671067723
1251	0.8122562293	0.3670989344
1252	0.8122502839	0.3670904881
1253	0.8122296441	0.3670838671
1254	0.8122516764	0.367075206
1255	0.8122541243	0.3670674755
1256	0.8122663636	0.3670597808
1257	0.8122737068	0.367053625
1258	0.8122859451	0.3670445344
1259	0.8122883927	0.3670380207
1260	0.8123741164	0.3670307913
1261	0.8123863569	0.3670231323
1262	0.8124059406	0.3670143997
1263	0.8124255227	0.3670071344
1264	0.8124279704	0.3669992965
1265	0.8124426559	0.3669912797
1266	0.8124524457	0.3669825828
1267	0.8124573405	0.366975926
1268	0.8124671298	0.3669693049
1269	0.812469577	0.3669618249
1270	0.8124793658	0.3669547028
1271	0.8124940483	0.3669474376
1272	0.8125038362	0.3669394923
1273	0.8124856051	0.3669333723
1274	0.8124831586	0.3669250691
1275	0.812490498	0.3669176249
1276	0.8125027299	0.3669111112
1277	0.8125174074	0.3669032375
1278	0.812539422	0.3668942186
1279	0.8125565431	0.3668867028
1280	0.8125761087	0.3668787933
1281	0.8125834454	0.3668703828
1282	0.8126212609	0.3668624733
1283	0.812622571	0.366855387
1284	0.8126176806	0.3668474059
1285	0.8126176806	0.3668381723
1286	0.8126323514	0.3668301912
1287	0.8126445765	0.3668227112
1288	0.8126519112	0.3668141933
1289	0.8126568009	0.3668057828
1290	0.8126592457	0.3667974796
1291	0.8126456791	0.3667890333
1292	0.8126627881	0.366781088
1293	0.8126701202	0.3667735007
1294	0.8126798959	0.3667664143
1295	0.8126847837	0.3667602228
1296	0.8126921151	0.366751848
1297	0.8127043337	0.3667435449
1298	0.8127214387	0.3667354207
1299	0.812713325	0.366728907
1300	0.812713325	0.3667217491
1301	0.8127328695	0.3667142691
1302	0.8127499698	0.3667080417
1303	0.8127548553	0.3666992375
1304	0.8127418496	0.3666897533
1305	0.8127516194	0.3666827743
1306	0.8127589464	0.3666755806
1307	0.8128065478	0.3666687091
1308	0.8128138737	0.3666592248
1309	0.8128212008	0.3666526754
1310	0.8128285277	0.366645589
1311	0.8128358544	0.3666370711
1312	0.8128456229	0.3666294122
1313	0.8128651589	0.3666223259
1314	0.8128822516	0.3666166354
1315	0.81289446	0.3666094059
1316	0.8129447182	0.3666009238
1317	0.8129447182	0.366593229
1318	0.8129650678	0.3665854985
1319	0.8129723939	0.3665774101
1320	0.8129642522	0.366570789
1321	0.8129764602	0.3665614838
1322	0.8129789017	0.3665548985
1323	0.8130057569	0.3665467027
1324	0.8130155217	0.366541048
1325	0.8130179629	0.3665334606
1326	0.813020404	0.3665249069
1327	0.8130374912	0.3665179637
1328	0.8130374912	0.3665096964
1329	0.8130213924	0.3665031827
1330	0.8130643403	0.3664950585
1331	0.8130814245	0.3664889385
1332	0.8131180298	0.36648085
1333	0.8131107091	0.3664748374
1334	0.8130921539	0.3664672858
1335	0.8130872745	0.3664576227
1336	0.8131627969	0.3664512879
1337	0.8131774374	0.3664431637
1338	0.8131847573	0.3664358985
1339	0.8132067158	0.3664294206
1340	0.8132213537	0.3664211532
1341	0.8132058608	0.3664145321
1342	0.8132326919	0.3664068374
1343	0.8132555055	0.3663989995
1344	0.8132280287	0.3663932374
1345	0.8131948164	0.3663867953
1346	0.8132045715	0.3663808542
1347	0.8132118876	0.3663736248
1348	0.8132362731	0.3663671111
1349	0.8132407154	0.3663601321
1350	0.8132455917	0.3663528311
1351	0.8132577821	0.3663460669
1352	0.8132748476	0.3663391953
1353	0.813282161	0.3663318226
1354	0.8132593452	0.3663224816
1355	0.8132569075	0.3663154668
1356	0.8132690954	0.366308631
1357	0.8132967873	0.3663029405
1358	0.8133523981	0.366296391
1359	0.8133572741	0.3662899131
1360	0.813377659	0.366283471
1361	0.8133719015	0.3662763847
1362	0.8133840903	0.3662700858
1363	0.8134417104	0.3662630352
1364	0.8134587749	0.3662563068
1365	0.8134685255	0.3662484689
1366	0.8134272954	0.3662399868
1367	0.8134248584	0.3662334016
1368	0.8134117789	0.3662261363
1369	0.813393602	0.3662210184
1370	0.8134057838	0.36621429
1371	0.8134179649	0.3662075258
1372	0.8134447614	0.3662007258
1373	0.8134569407	0.3661946773
1374	0.8134666837	0.3661884857
1375	0.8134691194	0.3661812921
1376	0.8134788619	0.3661762457
1377	0.8134959104	0.3661683721
1378	0.8135251338	0.3661615363
1379	0.8135397442	0.3661530542
1380	0.8135470491	0.3661459321
1381	0.8135616583	0.3661388815
1382	0.8135553985	0.3661319384
1383	0.81355053	0.3661246015
1384	0.81355053	0.3661181236
1385	0.8135627012	0.3661116099
1386	0.8135748718	0.366105311
1387	0.8135748718	0.3660958626
1388	0.8135773058	0.3660896352
1389	0.8135870418	0.3660831215
1390	0.813586808	0.3660773236
1391	0.8135892418	0.366070452
1392	0.8136065125	0.3660639026
1393	0.8135934059	0.3660577468
1394	0.8135934059	0.3660504815
1395	0.8136281799	0.3660435383
1396	0.8136155419	0.3660373468
1397	0.8136277084	0.3660297236
1398	0.8136301417	0.3660217425
1399	0.8136299055	0.3660164815
1400	0.8136420708	0.3660103973
1401	0.8136542355	0.3660036331
1402	0.8136518026	0.365997871
1403	0.8136542355	0.3659905699
1404	0.813645987	0.3659845215
1405	0.8136557171	0.3659786162
1406	0.8136809959	0.3659707783
1407	0.8136907263	0.3659645152
1408	0.813674937	0.365959612
1409	0.8136955913	0.3659534562
1410	0.8137077535	0.3659458688
1411	0.8137126182	0.3659392836
1412	0.8137199151	0.365932913
1413	0.8136870976	0.3659266499
1414	0.8137016896	0.3659190983
1415	0.813713849	0.3659117972
1416	0.8137089853	0.3659039236
1417	0.8137162808	0.3658972667
1418	0.8137308711	0.3658907172
1419	0.8137405976	0.3658852772
1420	0.8137551865	0.3658779404
1421	0.8137656398	0.3658713909
1422	0.813754701	0.3658655214
1423	0.8137746371	0.3658571825
1424	0.8137892241	0.3658500962
1425	0.8137965172	0.3658444056
1426	0.8138062411	0.3658390372
1427	0.8138281186	0.3658326309
1428	0.8138354106	0.3658260099
1429	0.813845133	0.3658212856
1430	0.8138475636	0.3658142351
1431	0.8138470706	0.3658080793
1432	0.8138616522	0.3658018162
1433	0.8138713728	0.3657956962
1434	0.8138883829	0.3657893256
1435	0.8138981025	0.3657836351
1436	0.8139029621	0.365777014
1437	0.8139078217	0.3657730414
1438	0.8139175405	0.3657655256
1439	0.8139296885	0.3657585467
1440	0.8139296885	0.3657531067
1441	0.8139369771	0.3657483109
1442	0.8139442654	0.3657412604
1443	0.8139466948	0.3657347109
1444	0.8139539828	0.3657280182
1445	0.8139588414	0.3657232582
1446	0.8139782748	0.3657159214
1447	0.8139831329	0.3657093003
1448	0.8139879909	0.365703753
1449	0.8140098508	0.3656963445
1450	0.8140147083	0.3656905467
1451	0.8140317088	0.3656833888
1452	0.8140389944	0.3656764098
1453	0.8140462798	0.3656699677
1454	0.8140428309	0.3656632035
1455	0.8140549709	0.365654113
1456	0.8140573989	0.3656477066
1457	0.8140827036	0.3656406561
1458	0.8140598268	0.3656341782
1459	0.8140571426	0.3656269487
1460	0.8140571426	0.3656209003
1461	0.8140668537	0.3656149235
1462	0.814053688	0.3656079803
1463	0.8140531733	0.3656027193
1464	0.8140556005	0.3655958119
1465	0.8140653092	0.3655909803
1466	0.8140774446	0.3655842519
1467	0.8140774446	0.3655786329
1468	0.8140992869	0.3655727635
1469	0.8140992869	0.3655665361
1470	0.8141065673	0.3655600224
1471	0.8141138474	0.365553795
1472	0.8141114207	0.3655484266
1473	0.8141405394	0.3655397656
1474	0.8141356865	0.3655335382
1475	0.8141478186	0.3655272034
1476	0.8140910444	0.3655217277
1477	0.8140983211	0.3655142834
1478	0.8141177245	0.365508414
1479	0.8141177245	0.3655021508
1480	0.8141274256	0.3654960666
1481	0.8141444017	0.3654894813
1482	0.8141697106	0.3654831108
1483	0.814174561	0.3654762392
1484	0.8141769862	0.3654693676
1485	0.8141891117	0.365463534
1486	0.8142012367	0.3654574497
1487	0.8142012367	0.3654530476
1488	0.8142157859	0.3654475718
1489	0.8142279096	0.3654414876
1490	0.8142424572	0.3654341508
1491	0.8142448818	0.3654286392
1492	0.8142545797	0.365420515
1493	0.8142788228	0.3654129276
1494	0.8142909434	0.3654070581
1495	0.8142704745	0.3654005445
1496	0.8143030635	0.3653922771
